Precision	Recall
1.0	0.0
1.0	0.00102880658436
1.0	0.00154320987654
0.8	0.00205761316872
0.857142857143	0.00308641975309
0.875	0.00360082304527
0.888888888889	0.00411522633745
0.9	0.00462962962963
0.769230769231	0.00514403292181
0.785714285714	0.00565843621399
0.8	0.00617283950617
0.777777777778	0.00720164609053
0.75	0.00771604938272
0.761904761905	0.0082304526749
0.772727272727	0.00874485596708
0.782608695652	0.00925925925926
0.791666666667	0.00977366255144
0.8	0.0102880658436
0.807692307692	0.0108024691358
0.814814814815	0.011316872428
0.821428571429	0.0118312757202
0.827586206897	0.0123456790123
0.8125	0.0133744855967
0.8	0.0144032921811
0.805555555556	0.0149176954733
0.810810810811	0.0154320987654
0.815789473684	0.0159465020576
0.820512820513	0.0164609053498
0.825	0.016975308642
0.829268292683	0.0174897119342
0.833333333333	0.0180041152263
0.844444444444	0.0195473251029
0.847826086957	0.0200617283951
0.851063829787	0.0205761316872
0.857142857143	0.0216049382716
0.843137254902	0.0221193415638
0.846153846154	0.022633744856
0.849056603774	0.0231481481481
0.821428571429	0.0236625514403
0.783333333333	0.0241769547325
0.786885245902	0.0246913580247
0.790322580645	0.0252057613169
0.793650793651	0.0257201646091
0.772727272727	0.0262345679012
0.776119402985	0.0267489711934
0.779411764706	0.0272633744856
0.782608695652	0.0277777777778
0.785714285714	0.02829218107
0.788732394366	0.0288065843621
0.791666666667	0.0293209876543
0.786666666667	0.0303497942387
0.779220779221	0.0308641975309
0.782051282051	0.031378600823
0.784810126582	0.0318930041152
0.7875	0.0324074074074
0.79012345679	0.0329218106996
0.776470588235	0.033950617284
0.779069767442	0.0344650205761
0.755555555556	0.0349794238683
0.758241758242	0.0354938271605
0.760869565217	0.0360082304527
0.755319148936	0.0365226337449
0.757894736842	0.037037037037
0.744897959184	0.0375514403292
0.747474747475	0.0380658436214
0.745098039216	0.0390946502058
0.747572815534	0.0396090534979
0.75	0.0401234567901
0.757009345794	0.0416666666667
0.759259259259	0.0421810699588
0.754545454545	0.042695473251
0.758928571429	0.0437242798354
0.761061946903	0.0442386831276
0.763157894737	0.0447530864198
0.765217391304	0.0452674897119
0.76724137931	0.0457818930041
0.769230769231	0.0462962962963
0.771186440678	0.0468106995885
0.760330578512	0.0473251028807
0.75	0.0478395061728
0.7421875	0.0488683127572
0.746153846154	0.0498971193416
0.738805970149	0.0509259259259
0.740740740741	0.0514403292181
0.742647058824	0.0519547325103
0.744525547445	0.0524691358025
0.746376811594	0.0529835390947
0.748201438849	0.0534979423868
0.75	0.054012345679
0.751773049645	0.0545267489712
0.753521126761	0.0550411522634
0.755244755245	0.0555555555556
0.756944444444	0.0560699588477
0.758620689655	0.0565843621399
0.760273972603	0.0570987654321
0.761904761905	0.0576131687243
0.753333333333	0.0581275720165
0.754966887417	0.0586419753086
0.756578947368	0.0591563786008
0.758169934641	0.059670781893
0.75	0.0601851851852
0.74375	0.0612139917695
0.745341614907	0.0617283950617
0.746913580247	0.0622427983539
0.748466257669	0.0627572016461
0.75	0.0632716049383
0.751515151515	0.0637860082305
0.753012048193	0.0643004115226
0.75	0.0648148148148
0.751479289941	0.065329218107
0.752941176471	0.0658436213992
0.755813953488	0.0668724279835
0.76	0.0684156378601
0.761363636364	0.0689300411523
0.765363128492	0.0704732510288
0.767955801105	0.0715020576132
0.769230769231	0.0720164609053
0.770491803279	0.0725308641975
0.767567567568	0.0730452674897
0.768817204301	0.0735596707819
0.771276595745	0.0745884773663
0.773684210526	0.0756172839506
0.774869109948	0.0761316872428
0.776041666667	0.076646090535
0.777202072539	0.0771604938272
0.778350515464	0.0776748971193
0.776649746193	0.0787037037037
0.771144278607	0.0797325102881
0.774509803922	0.0812757201646
0.771844660194	0.0817901234568
0.774038461538	0.0828189300412
0.775119617225	0.0833333333333
0.768867924528	0.0838477366255
0.771028037383	0.0848765432099
0.772093023256	0.0853909465021
0.773148148148	0.0859053497942
0.777272727273	0.087962962963
0.780269058296	0.0895061728395
0.78125	0.0900205761317
0.782222222222	0.0905349794239
0.779735682819	0.091049382716
0.780701754386	0.0915637860082
0.78354978355	0.0931069958848
0.771186440678	0.093621399177
0.772151898734	0.0941358024691
0.773109243697	0.0946502057613
0.767634854772	0.0951646090535
0.762295081967	0.0956790123457
0.758064516129	0.09670781893
0.759036144578	0.0972222222222
0.760956175299	0.0982510288066
0.759842519685	0.0992798353909
0.7578125	0.0997942386831
0.753846153846	0.100823045267
0.75572519084	0.101851851852
0.756554307116	0.103909465021
0.757462686567	0.104423868313
0.759259259259	0.105452674897
0.758241758242	0.106481481481
0.759124087591	0.106995884774
0.760869565217	0.108024691358
0.763440860215	0.109567901235
0.76512455516	0.110596707819
0.764084507042	0.111625514403
0.759581881533	0.112139917695
0.758620689655	0.11316872428
0.759450171821	0.113683127572
0.75593220339	0.114711934156
0.756756756757	0.115226337449
0.750830564784	0.116255144033
0.75	0.117283950617
0.750819672131	0.117798353909
0.753246753247	0.119341563786
0.754045307443	0.119855967078
0.754838709677	0.12037037037
0.753205128205	0.120884773663
0.753993610224	0.121399176955
0.755555555556	0.122427983539
0.754716981132	0.123456790123
0.755485893417	0.123971193416
0.75625	0.124485596708
0.757763975155	0.125514403292
0.756923076923	0.126543209877
0.757668711656	0.127057613169
0.756838905775	0.128086419753
0.753012048193	0.128600823045
0.751497005988	0.129115226337
0.752976190476	0.130144032922
0.752212389381	0.131172839506
0.748538011696	0.131687242798
0.75	0.132716049383
0.750724637681	0.133230452675
0.752161383285	0.134259259259
0.752873563218	0.134773662551
0.753581661891	0.135288065844
0.752840909091	0.136316872428
0.752112676056	0.137345679012
0.752808988764	0.137860082305
0.74930362117	0.138374485597
0.74861878453	0.139403292181
0.749311294766	0.139917695473
0.75	0.140432098765
0.750684931507	0.140946502058
0.75	0.141975308642
0.751351351351	0.143004115226
0.752688172043	0.144032921811
0.750663129973	0.145576131687
0.751322751323	0.146090534979
0.751978891821	0.146604938272
0.746736292428	0.147119341564
0.743523316062	0.147633744856
0.744186046512	0.148148148148
0.74168797954	0.149176954733
0.742346938776	0.149691358025
0.743654822335	0.150720164609
0.745591939547	0.152263374486
0.746231155779	0.152777777778
0.74686716792	0.15329218107
0.74812967581	0.154320987654
0.748756218905	0.154835390947
0.75	0.155864197531
0.750617283951	0.156378600823
0.751231527094	0.156893004115
0.752450980392	0.1579218107
0.751824817518	0.158950617284
0.753623188406	0.16049382716
0.75421686747	0.161008230453
0.749403341289	0.161522633745
0.750593824228	0.162551440329
0.751773049645	0.163580246914
0.753521126761	0.16512345679
0.754098360656	0.165637860082
0.755244755245	0.166666666667
0.756944444444	0.168209876543
0.754022988506	0.168724279835
0.755148741419	0.16975308642
0.756264236902	0.170781893004
0.756818181818	0.171296296296
0.7539503386	0.171810699588
0.755056179775	0.172839506173
0.756696428571	0.174382716049
0.75723830735	0.174897119342
0.757777777778	0.175411522634
0.758314855876	0.175925925926
0.757174392936	0.176440329218
0.757709251101	0.17695473251
0.756578947368	0.177469135802
0.757111597374	0.177983539095
0.75652173913	0.179012345679
0.757575757576	0.180041152263
0.756465517241	0.180555555556
0.756989247312	0.181069958848
0.756929637527	0.182613168724
0.757961783439	0.183641975309
0.757383966245	0.184670781893
0.755741127349	0.18621399177
0.75625	0.186728395062
0.755693581781	0.187757201646
0.756198347107	0.188271604938
0.756701030928	0.18878600823
0.757700205339	0.189814814815
0.756646216769	0.190329218107
0.757142857143	0.190843621399
0.757085020243	0.192386831276
0.752	0.19341563786
0.753479125249	0.194958847737
0.753968253968	0.195473251029
0.754455445545	0.195987654321
0.753937007874	0.197016460905
0.755381604697	0.198559670782
0.755859375	0.199074074074
0.749034749035	0.199588477366
0.749518304432	0.200102880658
0.75	0.200617283951
0.750957854406	0.201646090535
0.751434034417	0.202160493827
0.753320683112	0.204218106996
0.752830188679	0.20524691358
0.75329566855	0.205761316872
0.753759398496	0.206275720165
0.754221388368	0.206790123457
0.755597014925	0.208333333333
0.756505576208	0.209362139918
0.757407407407	0.210390946502
0.758747697974	0.211934156379
0.757798165138	0.212448559671
0.756363636364	0.213991769547
0.756805807623	0.21450617284
0.757685352622	0.215534979424
0.758122743682	0.216049382716
0.75763016158	0.2170781893
0.758497316637	0.218106995885
0.75935828877	0.219135802469
0.760638297872	0.220679012346
0.761904761905	0.222222222222
0.762323943662	0.222736625514
0.761403508772	0.223251028807
0.762564991334	0.22633744856
0.763793103448	0.227880658436
0.764199655766	0.228395061728
0.765008576329	0.229423868313
0.76660988075	0.231481481481
0.76740237691	0.232510288066
0.765202702703	0.233024691358
0.765598650927	0.23353909465
0.766386554622	0.234567901235
0.765886287625	0.235596707819
0.767054908486	0.237139917695
0.767441860465	0.237654320988
0.764415156507	0.238683127572
0.765188834154	0.239711934156
0.762601626016	0.241255144033
0.763754045307	0.242798353909
0.764135702746	0.243312757202
0.765273311897	0.244855967078
0.7648	0.245884773663
0.76517571885	0.246399176955
0.765923566879	0.247427983539
0.763866877971	0.247942386831
0.764240506329	0.248456790123
0.764984227129	0.249485596708
0.765354330709	0.25
0.76572327044	0.250514403292
0.764430577223	0.252057613169
0.765163297045	0.253086419753
0.764341085271	0.253600823045
0.765069551777	0.25462962963
0.765793528505	0.255658436214
0.765337423313	0.256687242798
0.765696784074	0.257201646091
0.76641221374	0.258230452675
0.766768292683	0.258744855967
0.765151515152	0.259773662551
0.765506807867	0.260288065844
0.76656626506	0.26183127572
0.767616191904	0.263374485597
0.766816143498	0.263888888889
0.767511177347	0.264917695473
0.768545994065	0.26646090535
0.769230769231	0.267489711934
0.769117647059	0.269032921811
0.769794721408	0.270061728395
0.769005847953	0.270576131687
0.769679300292	0.271604938272
0.769230769231	0.272633744856
0.76989869754	0.27366255144
0.770231213873	0.274176954733
0.770893371758	0.275205761317
0.771223021583	0.275720164609
0.771551724138	0.276234567901
0.772532188841	0.277777777778
0.772857142857	0.27829218107
0.773504273504	0.279320987654
0.770745428973	0.281893004115
0.769985974755	0.282407407407
0.769553072626	0.283436213992
0.770514603616	0.284979423868
0.771151178918	0.286008230453
0.770401106501	0.286522633745
0.77166437414	0.288580246914
0.772602739726	0.29012345679
0.772913816689	0.290637860082
0.773841961853	0.292181069959
0.772357723577	0.293209876543
0.77358490566	0.295267489712
0.772423025435	0.296810699588
0.772303595206	0.298353909465
0.772606382979	0.298868312757
0.773509933775	0.300411522634
