Precision	Recall
1.0	0.0
0.333333333333	0.00134952766532
0.5	0.00134952766532
0.25	0.00269905533063
0.333333333333	0.00269905533063
0.333333333333	0.00404858299595
0.363636363636	0.00539811066127
0.357142857143	0.00674763832659
0.352941176471	0.0080971659919
0.333333333333	0.00944669365722
0.307692307692	0.0107962213225
0.333333333333	0.0107962213225
0.321428571429	0.0121457489879
0.333333333333	0.0134952766532
0.363636363636	0.0161943319838
0.378378378378	0.0188933873144
0.394736842105	0.0202429149798
0.4	0.0215924426451
0.431818181818	0.025641025641
0.434782608696	0.0269905533063
0.446808510638	0.0283400809717
0.458333333333	0.029689608637
0.450980392157	0.0310391363023
0.428571428571	0.0323886639676
0.452830188679	0.0323886639676
0.431034482759	0.0337381916329
0.440677966102	0.0350877192982
0.435483870968	0.0364372469636
0.405797101449	0.0377867746289
0.408450704225	0.0391363022942
0.379746835443	0.0404858299595
0.38961038961	0.0404858299595
0.405405405405	0.0404858299595
0.385542168675	0.0431848852901
0.383720930233	0.0445344129555
0.393258426966	0.0472334682861
0.4	0.0485829959514
0.408602150538	0.0512820512821
0.410526315789	0.0526315789474
0.4	0.0539811066127
0.394230769231	0.055330634278
0.396226415094	0.0566801619433
0.403669724771	0.059379217274
0.401785714286	0.0607287449393
0.396551724138	0.0620782726046
0.388429752066	0.0634278002699
0.392	0.0661268556005
0.40157480315	0.0688259109312
0.398496240602	0.0715249662618
0.407692307692	0.0715249662618
0.408759124088	0.0755735492578
0.410071942446	0.0769230769231
0.408450704225	0.0782726045884
0.402684563758	0.080971659919
0.41095890411	0.080971659919
0.41059602649	0.0836707152497
0.414012738854	0.0877192982456
0.421383647799	0.0904183535762
0.424242424242	0.0944669365722
0.415204678363	0.0958164642375
0.422619047619	0.0958164642375
0.406779661017	0.0971659919028
0.411428571429	0.0971659919028
0.403314917127	0.0985155195682
0.404371584699	0.0998650472335
0.403225806452	0.101214574899
0.40625	0.105263157895
0.407216494845	0.10661268556
0.405	0.109311740891
0.405940594059	0.110661268556
0.409756097561	0.113360323887
0.418269230769	0.117408906883
0.422535211268	0.121457489879
0.428571428571	0.125506072874
0.43119266055	0.12685560054
0.420353982301	0.128205128205
0.427927927928	0.128205128205
0.421052631579	0.12955465587
0.418803418803	0.132253711201
0.424369747899	0.136302294197
0.414634146341	0.137651821862
0.412698412698	0.140350877193
0.414728682171	0.144399460189
0.414448669202	0.14709851552
0.415094339623	0.148448043185
0.414814814815	0.151147098516
0.416058394161	0.153846153846
0.41935483871	0.157894736842
0.420494699647	0.160593792173
0.424561403509	0.163292847503
0.427083333333	0.165991902834
0.429553264605	0.168690958165
0.427118644068	0.17004048583
0.429530201342	0.172739541161
0.428571428571	0.174089068826
0.429508196721	0.176788124157
0.429487179487	0.180836707152
0.431746031746	0.183535762483
0.430817610063	0.184885290148
0.430340557276	0.187584345479
0.434250764526	0.191632928475
0.433734939759	0.194331983806
0.424418604651	0.197031039136
0.426900584795	0.197031039136
0.431952662722	0.197031039136
0.425287356322	0.199730094467
0.424157303371	0.203778677463
0.428977272727	0.203778677463
0.422222222222	0.205128205128
0.422651933702	0.206477732794
0.425824175824	0.209176788124
0.428184281843	0.21322537112
0.430107526882	0.215924426451
0.430079155673	0.219973009447
0.436031331593	0.225371120108
0.437823834197	0.228070175439
0.437017994859	0.229419703104
0.436224489796	0.230769230769
0.434343434343	0.232118758435
0.437185929648	0.234817813765
0.437810945274	0.237516869096
0.435960591133	0.238866396761
0.435523114355	0.241565452092
0.430622009569	0.242914979757
0.434782608696	0.242914979757
0.433962264151	0.248313090418
0.43488372093	0.252361673414
0.435483870968	0.255060728745
0.432801822323	0.25641025641
0.43537414966	0.259109311741
0.434977578475	0.261808367072
0.435555555556	0.264507422402
0.435164835165	0.267206477733
0.433551198257	0.268556005398
0.436559139785	0.273954116059
0.436170212766	0.27665317139
0.436708860759	0.279352226721
0.440251572327	0.283400809717
0.441666666667	0.286099865047
0.443298969072	0.290148448043
0.441717791411	0.291497975709
0.439759036145	0.295546558704
